Vehicle ID;O;D;Travel time
2.221;A1A_0;:M_0_0;4235
3.217;B1B_0;:L_0_0;4854
1.464;A1A_0;:L_3_0;4143
4.322;B1B_0;MM1_0;4878
3.218;B1B_0;:L_0_0;4855
1.466;A1A_0;:L_3_0;4141
2.333;A1A_0;MM1_0;2931
3.219;B1B_0;:L_0_0;4853
1.470;A1A_0;:L_3_0;4130
4.323;B1B_0;MM1_0;4886
3.220;B1B_0;:L_0_0;4856
1.472;A1A_0;:L_3_0;4130
2.334;A1A_0;MM1_0;2937
3.221;B1B_0;:L_0_0;4853
4.324;B1B_0;:M_0_0;4894
1.473;A1A_0;:L_3_0;4132
3.222;B1B_0;:L_0_0;4853
1.474;A1A_0;:L_3_0;4136
2.222;A1A_0;MM1_0;4269
3.223;B1B_0;:L_0_0;4852
1.475;A1A_0;:L_3_0;4137
4.325;B1B_0;MM1_0;4907
3.224;B1B_0;:L_0_0;4853
1.476;A1A_0;:L_3_0;4141
2.335;A1A_0;MM1_0;2960
3.225;B1B_0;:L_0_0;4852
1.477;A1A_0;:L_3_0;4142
4.327;B1B_0;:M_0_0;4910
3.226;B1B_0;:L_0_0;4854
1.478;A1A_0;:L_3_0;4147
2.336;A1A_0;:M_0_0;2967
3.227;B1B_0;:L_0_0;4852
1.480;A1A_0;:L_3_0;4145
4.328;B1B_0;MM1_0;4923
3.228;B1B_0;:L_0_0;4853
1.481;A1A_0;:L_3_0;4147
3.229;B1B_0;:L_0_0;4849
2.337;A1A_0;MM1_0;2976
1.482;A1A_0;:L_3_0;4152
3.230;B1B_0;:L_0_0;4851
4.331;B1B_0;MM1_0;4922
1.483;A1A_0;:L_3_0;4154
2.223;A1A_0;MM1_0;4321
1.484;A1A_0;:L_3_0;4158
4.332;B1B_0;:M_0_0;4931
1.485;A1A_0;:L_3_0;4159
2.338;A1A_0;MM1_0;2998
1.486;A1A_0;:L_3_0;4163
4.333;B1B_0;MM1_0;4939
1.487;A1A_0;:L_3_0;4164
2.339;A1A_0;:M_0_0;3005
1.488;A1A_0;:L_3_0;4168
4.334;B1B_0;MM1_0;4950
1.489;A1A_0;:L_3_0;4169
2.340;A1A_0;:M_0_0;3011
1.490;A1A_0;:L_3_0;4174
4.335;B1B_0;:M_0_0;4958
1.491;A1A_0;:L_3_0;4175
2.224;A1A_0;MM1_0;4370
1.492;A1A_0;:L_3_0;4180
4.336;B1B_0;MM1_0;4967
1.493;A1A_0;:L_3_0;4181
2.341;A1A_0;MM1_0;3034
1.494;A1A_0;:L_3_0;4186
4.337;B1B_0;MM1_0;4979
1.495;A1A_0;:L_3_0;4186
2.342;A1A_0;:M_0_0;3041
1.496;A1A_0;:L_3_0;4190
2.343;A1A_0;MM1_0;3041
1.497;A1A_0;:L_3_0;4190
4.340;B1B_0;MM1_0;4987
1.498;A1A_0;:L_3_0;4195
2.225;A1A_0;:M_0_0;4414
1.499;A1A_0;:L_3_0;4196
2.344;A1A_0;MM1_0;3055
1.500;A1A_0;:L_3_0;4201
4.341;B1B_0;:M_0_0;5004
1.501;A1A_0;:L_3_0;4202
2.345;A1A_0;MM1_0;3062
1.502;A1A_0;:L_3_0;4207
2.346;A1A_0;:M_0_0;3062
1.503;A1A_0;:L_3_0;4208
2.226;A1A_0;:M_0_0;4443
1.504;A1A_0;:L_3_0;4213
2.347;A1A_0;:M_0_0;3071
1.505;A1A_0;:L_3_0;4214
2.348;A1A_0;:M_0_0;3072
1.506;A1A_0;:L_3_0;4218
1.507;A1A_0;:L_3_0;4218
4.344;B1B_0;MM1_0;5036
1.508;A1A_0;:L_3_0;4222
2.349;A1A_0;MM1_0;3079
1.509;A1A_0;:L_3_0;4223
2.227;A1A_0;:M_0_0;4475
1.510;A1A_0;:L_3_0;4226
2.350;A1A_0;MM1_0;3088
1.511;A1A_0;:L_3_0;4227
4.345;B1B_0;MM1_0;5060
1.512;A1A_0;:L_3_0;4232
2.351;A1A_0;:M_0_0;3093
1.513;A1A_0;:L_3_0;4234
4.346;B1B_0;MM1_0;5071
1.514;A1A_0;:L_3_0;4238
2.228;A1A_0;MM1_0;4501
1.515;A1A_0;:L_3_0;4240
2.352;A1A_0;MM1_0;3106
1.516;A1A_0;:L_3_0;4244
4.347;B1B_0;:M_0_0;5086
1.517;A1A_0;:L_3_0;4247
2.353;A1A_0;MM1_0;3113
2.229;A1A_0;:M_0_0;4520
1.518;A1A_0;:L_3_0;4252
2.354;A1A_0;MM1_0;3120
1.519;A1A_0;:L_3_0;4254
2.355;A1A_0;MM1_0;3119
1.520;A1A_0;:L_3_0;4259
2.230;A1A_0;MM1_0;4532
1.521;A1A_0;:L_3_0;4260
2.356;A1A_0;MM1_0;3125
1.522;A1A_0;:L_3_0;4264
2.357;A1A_0;MM1_0;3125
1.523;A1A_0;:L_3_0;4265
1.524;A1A_0;:L_3_0;4269
2.358;A1A_0;MM1_0;3125
1.525;A1A_0;:L_3_0;4270
2.231;A1A_0;MM1_0;4553
2.359;A1A_0;MM1_0;3132
1.526;A1A_0;:L_3_0;4275
2.360;A1A_0;MM1_0;3132
1.527;A1A_0;:L_3_0;4277
2.232;A1A_0;:M_0_0;4565
1.528;A1A_0;:L_3_0;4282
2.361;A1A_0;MM1_0;3142
1.529;A1A_0;:L_3_0;4284
2.362;A1A_0;:M_0_0;3141
1.530;A1A_0;:L_3_0;4288
2.233;A1A_0;MM1_0;4580
1.532;A1A_0;:L_3_0;4286
2.363;A1A_0;:M_0_0;3148
1.541;A1A_0;:L_3_0;4252
2.364;A1A_0;:M_0_0;3148
1.550;A1A_0;:L_3_0;4177
2.365;A1A_0;MM1_0;3148
1.556;A1A_0;:L_3_0;4119
2.366;A1A_0;MM1_0;3148
2.367;A1A_0;MM1_0;3149
2.368;A1A_0;:M_0_0;3148
2.240;A1A_0;MM1_0;4568
4.360;B1B_0;MM1_0;5188
2.257;A1A_0;:M_0_0;4428
2.260;A1A_0;MM1_0;4408
4.375;B1B_0;:M_0_0;5133
4.384;B1B_0;:M_0_0;5095
4.326;B1B_0;:M_0_0;5396
4.329;B1B_0;MM1_0;5388
4.330;B1B_0;MM1_0;5389
4.338;B1B_0;:M_0_0;5356
4.339;B1B_0;MM1_0;5358
3.231;B1B_0;:L_3_0;5327
4.342;B1B_0;MM1_0;5351
3.232;B1B_0;:L_3_0;5330
4.343;B1B_0;MM1_0;5355
3.233;B1B_0;:L_3_0;5329
4.348;B1B_0;MM1_0;5336
4.349;B1B_0;MM1_0;5341
3.234;B1B_0;:L_3_0;5335
4.350;B1B_0;:M_0_0;5342
4.351;B1B_0;:M_0_0;5344
3.235;B1B_0;:L_3_0;5339
4.352;B1B_0;MM1_0;5348
3.236;B1B_0;:L_3_0;5346
4.353;B1B_0;MM1_0;5349
4.354;B1B_0;:M_0_0;5350
4.355;B1B_0;:M_0_0;5354
3.237;B1B_0;:L_3_0;5355
4.356;B1B_0;MM1_0;5355
3.238;B1B_0;:L_3_0;5358
4.357;B1B_0;MM1_0;5357
4.358;B1B_0;:M_0_0;5361
3.239;B1B_0;:L_3_0;5362
4.359;B1B_0;:M_0_0;5362
4.361;B1B_0;:M_0_0;5360
3.240;B1B_0;:L_3_0;5369
4.362;B1B_0;MM1_0;5363
1.534;A1A_0;:L_0_0;4524
4.363;B1B_0;:M_0_0;5363
3.241;B1B_0;:L_3_0;5373
4.364;B1B_0;MM1_0;5368
1.535;A1A_0;:L_0_0;4528
3.242;B1B_0;:L_3_0;5379
4.365;B1B_0;:M_0_0;5369
1.536;A1A_0;:L_0_0;4533
4.366;B1B_0;MM1_0;5370
4.367;B1B_0;MM1_0;5374
3.243;B1B_0;:L_3_0;5387
4.368;B1B_0;:M_0_0;5376
3.244;B1B_0;:L_3_0;5391
4.369;B1B_0;:M_0_0;5377
4.370;B1B_0;:M_0_0;5381
4.371;B1B_0;:M_0_0;5381
3.245;B1B_0;:L_3_0;5402
1.542;A1A_0;LL1_0;4551
4.372;B1B_0;:M_0_0;5382
3.246;B1B_0;:L_3_0;5403
4.373;B1B_0;:M_0_0;5386
4.374;B1B_0;MM1_0;5388
3.247;B1B_0;:L_3_0;5414
4.376;B1B_0;MM1_0;5386
4.377;B1B_0;:M_0_0;5387
3.248;B1B_0;:L_3_0;5416
4.378;B1B_0;MM1_0;5389
4.379;B1B_0;MM1_0;5393
3.249;B1B_0;:L_3_0;5423
4.380;B1B_0;MM1_0;5395
3.250;B1B_0;:L_3_0;5427
4.381;B1B_0;MM1_0;5397
3.251;B1B_0;:L_3_0;5429
4.382;B1B_0;MM1_0;5402
4.383;B1B_0;MM1_0;5403
3.252;B1B_0;:L_3_0;5435
4.385;B1B_0;:M_0_0;5401
4.386;B1B_0;MM1_0;5404
4.387;B1B_0;:M_0_0;5404
3.253;B1B_0;:L_3_0;5448
4.388;B1B_0;:M_0_0;5408
3.254;B1B_0;:L_3_0;5450
4.389;B1B_0;MM1_0;5410
4.390;B1B_0;:M_0_0;5410
3.255;B1B_0;:L_3_0;5458
4.391;B1B_0;:M_0_0;5416
3.256;B1B_0;:L_3_0;5460
4.392;B1B_0;:M_0_0;5417
4.393;B1B_0;MM1_0;5420
3.257;B1B_0;:L_3_0;5462
4.394;B1B_0;MM1_0;5425
4.395;B1B_0;MM1_0;5426
3.258;B1B_0;:L_3_0;5472
4.396;B1B_0;MM1_0;5427
4.397;B1B_0;MM1_0;5432
3.259;B1B_0;:L_3_0;5476
4.398;B1B_0;:M_0_0;5433
3.260;B1B_0;:L_3_0;5480
4.399;B1B_0;:M_0_0;5434
3.261;B1B_0;:L_3_0;5492
3.262;B1B_0;:L_3_0;5495
3.263;B1B_0;:L_3_0;5500
3.264;B1B_0;:L_3_0;5503
3.265;B1B_0;:L_3_0;5516
3.266;B1B_0;:L_3_0;5523
3.267;B1B_0;:L_3_0;5528
3.268;B1B_0;:L_3_0;5534
3.269;B1B_0;:L_3_0;5541
3.270;B1B_0;:L_3_0;5546
3.271;B1B_0;:L_3_0;5551
3.272;B1B_0;:L_3_0;5557
3.273;B1B_0;:L_3_0;5561
3.274;B1B_0;:L_3_0;5565
3.275;B1B_0;:L_3_0;5568
3.276;B1B_0;:L_3_0;5573
3.277;B1B_0;:L_3_0;5577
3.278;B1B_0;:L_3_0;5582
3.279;B1B_0;:L_3_0;5586
3.280;B1B_0;:L_3_0;5591
3.281;B1B_0;:L_3_0;5595
3.282;B1B_0;:L_3_0;5599
3.283;B1B_0;:L_3_0;5603
3.284;B1B_0;:L_3_0;5608
3.285;B1B_0;:L_3_0;5613
3.286;B1B_0;:L_3_0;5618
3.287;B1B_0;:L_3_0;5622
3.288;B1B_0;:L_3_0;5627
3.289;B1B_0;:L_3_0;5631
3.290;B1B_0;:L_3_0;5634
3.291;B1B_0;:L_3_0;5638
3.292;B1B_0;:L_3_0;5642
3.293;B1B_0;:L_3_0;5647
3.294;B1B_0;:L_3_0;5652
3.295;B1B_0;:L_3_0;5657
3.296;B1B_0;:L_3_0;5663
3.297;B1B_0;:L_3_0;5667
3.298;B1B_0;:L_3_0;5672
3.299;B1B_0;:L_3_0;5676
